school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr,Latitude,Longitude
60160840022005,Passow Elementary School,Franklin Park SD 84,Cook,ELEMENTARY, K 1 2 3 4 5,2019,46.9,57.5,9.0,,41.9303287,-87.8680206
60160845020000,,Rhodes SD 84-5,,,,2019,34.1,18.6,17.1,84.9,,
60160845022001,Rhodes Elem School,Rhodes SD 84-5,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,34.1,18.6,13.1,,46.353111932389,1.423499302314
60160855020000,,River Grove SD 85-5,,,,2019,45.1,27.1,19.9,85.3,,
60160855022001,River Grove Elem School,River Grove SD 85-5,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,45.1,27.1,18.9,,41.92809,-87.83673
60160860020000,,Union Ridge SD 86,,,,2019,66.1,41.7,13.7,95.7,,
60160860022001,Union Ridge Elem School,Union Ridge SD 86,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,66.1,41.7,8.1,,41.9660521,-87.7988336
60160870020000,,Berkeley SD 87,,,,2019,24.2,14.8,13.5,,,
60160870021005,MacArthur Middle School,Berkeley SD 87,Cook,MIDDLE SCHL, 6 7 8,2019,24.3,14.0,11.5,,41.8908486,-87.903398
60160870021006,Northlake Middle School,Berkeley SD 87,Cook,MIDDLE SCHL, 6 7 8,2019,26.9,20.2,15.6,,41.9033597,-87.902055
60160870022003,Jefferson Primary School,Berkeley SD 87,Cook,ELEMENTARY,PK K 1 2,2019,,,16.1,,37.87861,-122.28495
60160870022007,J W Riley Intermediate School,Berkeley SD 87,Cook,ELEMENTARY, 3 4 5,2019,22.3,10.4,11.2,,41.904535,-87.902753
60160870022008,Sunnyside Intermediate School,Berkeley SD 87,Cook,ELEMENTARY, 3 4 5,2019,22.9,13.9,11.3,,41.8915292,-87.904244
60160870022010,Whittier Primary School,Berkeley SD 87,Cook,ELEMENTARY,PK K 1 2,2019,,,18.8,,41.912444,-87.8913108
60160880020000,,Bellwood SD 88,,,,2019,14.4,9.8,9.6,89.7,,
60160880021007,Roosevelt Middle School,Bellwood SD 88,Cook,MIDDLE SCHL, 6 7 8,2019,11.6,6.2,23.0,,41.885267,-87.86457
60160880022001,Grant Elem School,Bellwood SD 88,Cook,ELEMENTARY, 1 2 3 4 5,2019,22.0,14.6,15.5,,41.898683,-87.8756688
60160880022003,Lincoln Elementary School,Bellwood SD 88,Cook,ELEMENTARY, K 1 2 3 4 5,2019,16.8,8.9,14.0,,41.873901,-87.875177
60160880022005,McKinley Elem School,Bellwood SD 88,Cook,ELEMENTARY, K 1 2 3 4 5,2019,13.5,18.1,25.5,,41.8851952,-87.8740404
60160880022006,Thurgood Marshall Elem School,Bellwood SD 88,Cook,ELEMENTARY, K 1 2 3 4 5,2019,13.4,9.9,26.3,,41.886134,-87.864466
60160880022009,Grant Primary,Bellwood SD 88,Cook,ELEMENTARY, K,2019,,,,,41.9058218,-87.8772954
60160880023003,Early Childhood Cntr/Lincoln Primary,Bellwood SD 88,Cook,PreK,PK,2019,,,,,41.8764446,-87.8769498
60160890020000,,Maywood-Melrose Park-Broadview 89,,,,2019,20.2,13.6,17.7,92.2,,
60160890021001,Irving Middle School,Maywood-Melrose Park-Broadview 89,Cook,MIDDLE SCHL, 6 7 8,2019,16.4,6.7,22.4,,41.8801315,-87.8532206
60160890021002,Stevenson Middle School,Maywood-Melrose Park-Broadview 89,Cook,MIDDLE SCHL, 6 7 8,2019,20.7,13.0,11.5,,41.903619,-87.858751
60160890022001,Jane Addams Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,28.8,22.2,14.2,,41.9004547,-87.8453813
60160890022002,Emerson Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,13.8,7.4,28.6,,41.8831176,-87.8372192
60160890022003,Garfield Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,14.0,11.8,22.4,,41.8741,-87.844
60160890022006,Lincoln Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,29.8,21.9,13.5,,41.8939541,-87.8437328
60160890022007,Melrose Park Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,26.3,20.7,14.4,,41.8931737,-87.8547459
60160890022008,Roosevelt Elem School,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,11.0,6.7,19.2,,41.8685,-87.8502
60160890022012,Washington Dual Language Academy,Maywood-Melrose Park-Broadview 89,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,19.8,24.0,5.1,,41.8828,-87.8471
60160900020000,,River Forest SD 90,,,,2019,68.7,62.4,4.7,,,
60160900021002,Roosevelt School,River Forest SD 90,Cook,MIDDLE SCHL, 5 6 7 8,2019,67.6,62.3,5.8,,41.8925431,-87.8141075
60160900022001,Lincoln Elem School,River Forest SD 90,Cook,ELEMENTARY, K 1 2 3 4,2019,72.3,62.5,2.8,,41.8889453,-87.8189968
60160900022005,Willard Elem School,River Forest SD 90,Cook,ELEMENTARY,PK K 1 2 3 4,2019,69.2,62.9,4.8,,41.902971,-87.8171267
60160910020000,,Forest Park SD 91,,,,2019,33.5,22.0,6.4,,,
60160910021001,Forest Park Middle School,Forest Park SD 91,Cook,MIDDLE SCHL, 6 7 8,2019,23.9,12.1,18.7,,41.869828,-87.812005
60160910022001,Betsy Ross Elem School,Forest Park SD 91,Cook,ELEMENTARY, K 1 2,2019,,,18.6,,41.5479178,-88.0552222
60160910022003,Field Stevenson Elem School,Forest Park SD 91,Cook,ELEMENTARY, 3 4 5,2019,36.1,31.3,16.7,,41.86938,-87.81181
60160910022004,Garfield Elem School,Forest Park SD 91,Cook,ELEMENTARY,PK K 1 2,2019,,,27.2,,41.8765337,-87.8096442
60160910022005,Grant-White Elem School,Forest Park SD 91,Cook,ELEMENTARY, 3 4 5,2019,48.5,27.7,17.4,,41.8835,-87.81034
60160920020000,,Lindop SD 92,,,,2019,27.5,19.3,8.1,,,
60160920022001,Lindop Elem School,Lindop SD 92,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,27.5,19.3,8.4,,40.338673,-111.715032
60160925020000,,Westchester SD 92-5,,,,2019,37.5,27.8,52.4,,,
60160925021001,Westchester Middle School,Westchester SD 92-5,Cook,MIDDLE SCHL, 6 7 8,2019,41.1,19.8,8.8,,41.8556957,-87.8716471
60160925022002,Westchester Intermediate School,Westchester SD 92-5,Cook,ELEMENTARY, 3 4 5,2019,33.9,36.0,10.3,,41.8551345,-87.894244
60160925022003,Westchester Primary School,Westchester SD 92-5,Cook,ELEMENTARY,PK K 1 2,2019,,,8.4,,41.8433833,-87.8891054
60160930020000,,Hillside SD 93,,,,2019,39.4,17.2,9.2,,,
60160930022001,Hillside Elem School,Hillside SD 93,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,39.4,17.2,6.8,,41.8704,-87.9034
60160940020000,,Komarek SD 94,,,,2019,47.8,30.1,8.4,92.4,,
60160940022001,Komarek Elem School,Komarek SD 94,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,47.8,30.1,10.2,,41.84642,-87.847
60160950020000,,Brookfield Lagrange Park SD 95,,,,2019,61.1,38.4,19.9,,,
60160950021001,S E Gross  Middle School,Brookfield Lagrange Park SD 95,Cook,MIDDLE SCHL,PK 6 7 8,2019,66.0,40.4,11.1,,41.826084,-87.851779
60160950022002,Brook Park Elem School,Brookfield Lagrange Park SD 95,Cook,ELEMENTARY, K 1 2 3 4 5,2019,56.4,36.5,10.4,,41.8368347,-87.8557494
60160960020000,,Riverside SD 96,,,,2019,72.6,57.9,12.3,92.6,,
60160960021004,L J Hauser Jr High School,Riverside SD 96,Cook,MIDDLE SCHL, 6 7 8,2019,74.1,54.7,10.8,,41.8303,-87.8216
60160960022001,A F Ames Elem School,Riverside SD 96,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,69.6,59.8,6.3,,41.840322,-87.8189305
60160960022002,Blythe Park Elem School,Riverside SD 96,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,81.3,64.1,4.0,,41.8363,-87.8077
60160960022003,Central Elem School,Riverside SD 96,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,71.5,60.1,9.2,,41.8294814,-87.8207141
60160960022005,Hollywood Elem School,Riverside SD 96,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,63.6,66.7,9.3,,41.82892,-87.83422
60160970020000,,Oak Park ESD 97,,,,2019,41.9,42.7,7.8,94.1,,
60160970021003,Gwendolyn Brooks Middle School,Oak Park ESD 97,Cook,MIDDLE SCHL, 6 7 8,2019,30.1,28.8,10.7,,41.882,-87.797778
60160970021004,Percy Julian Middle School,Oak Park ESD 97,Cook,MIDDLE SCHL, 6 7 8,2019,45.5,37.1,9.5,,41.8811131,-87.7838933
60160970022001,William Beye Elem School,Oak Park ESD 97,Cook,ELEMENTARY, K 1 2 3 4 5,2019,52.9,54.7,8.6,,41.8909257,-87.7827132
60160970022003,William Hatch Elem School,Oak Park ESD 97,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,50.8,53.5,2.5,,41.9047925,-87.783163
60160970022005,Oliver W Holmes Elem School,Oak Park ESD 97,Cook,ELEMENTARY, K 1 2 3 4 5,2019,43.6,51.5,6.5,,41.89531,-87.79756
60160970022006,Irving Elem School,Oak Park ESD 97,Cook,ELEMENTARY, K 1 2 3 4 5,2019,44.1,49.6,7.7,,41.86837,-87.78367
60160970022007,Abraham Lincoln Elem School,Oak Park ESD 97,Cook,ELEMENTARY, K 1 2 3 4 5,2019,43.3,44.2,6.9,,41.8681481,-87.7956624
60160970022008,Longfellow Elem School,Oak Park ESD 97,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,44.1,56.5,6.1,,41.875838,-87.782191
60160970022009,Horace Mann Elem School,Oak Park ESD 97,Cook,ELEMENTARY, K 1 2 3 4 5,2019,55.3,68.2,4.9,,41.9025881,-87.7984945
60160970022010,Whittier Elem School,Oak Park ESD 97,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,30.3,35.3,6.7,,41.8989105,-87.7820046
60160980020000,,Berwyn North SD 98,,,,2019,43.4,24.8,2.1,,,
60160980021004,Lincoln Middle School,Berwyn North SD 98,Cook,MIDDLE SCHL, 6 7 8,2019,51.5,26.3,16.8,,45.920373223517,-89.260174902193
60160980022001,Prairie Oak School,Berwyn North SD 98,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,29.8,19.4,20.6,,41.8606386,-87.7934215
60160980022002,Karel Havlicek Elem School,Berwyn North SD 98,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,26.9,19.5,18.6,,41.86031,-87.78478
60160980022003,Jefferson Elem School,Berwyn North SD 98,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,47.3,31.1,14.4,,41.8582,-87.801
60160990020000,,Cicero SD 99,,,,2019,21.3,15.4,11.7,,,
60160990021002,Unity Jr High School,Cicero SD 99,Cook,MIDDLE SCHL, 7 8,2019,18.7,10.7,20.7,,43.1743,-76.10406
60160990022001,Daniel Burnham Elem School,Cicero SD 99,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,27.3,19.8,10.8,,41.8621,-87.771957
60160990022002,Cicero East Elem School,Cicero SD 99,Cook,ELEMENTARY, 4 5 6,2019,23.8,19.4,13.4,,41.8382,-87.75
60160990022003,Columbus  East Elem School,Cicero SD 99,Cook,ELEMENTARY, 3 4 5 6,2019,22.5,18.7,15.3,,41.835929,-87.758799
60160990022004,Drexel Elem School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,17.0,14.7,12.9,,41.8271939,-87.758856
60160990022005,Goodwin Elementary School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,25.6,17.9,16.5,,41.8426103,-87.7731473
60160990022006,Abe Lincoln Elem School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,33.7,20.6,15.4,,41.82753,-87.77506
60160990022007,McKinley Elem School,Cicero SD 99,Cook,ELEMENTARY, K 1 2,2019,,,14.8,,41.86503,-87.77145
60160990022008,T Roosevelt Elem School,Cicero SD 99,Cook,ELEMENTARY, 3 4 5 6,2019,19.7,19.8,13.9,,41.8599401,-87.749627
60160990022010,Woodrow Wilson Elem School,Cicero SD 99,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,20.1,10.0,16.9,,41.8481326,-87.7664618
60160990022011,Woodbine Elem School,Cicero SD 99,Cook,ELEMENTARY, K 1 2,2019,,,10.6,,41.8382,-87.74995
60160990022012,Warren Park School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,16.8,14.8,14.0,,41.86448,-87.77506
60160990022013,Liberty Elem School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3,2019,9.1,15.6,21.9,,41.8641129,-87.7494395
60160990022014,Cicero West Elementary School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3,2019,18.3,32.2,15.1,,41.8491397,-87.7480547
60160990022015,Columbus West Elementary School,Cicero SD 99,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,17.1,8.7,13.9,,41.8491397,-87.7480547
60160990023001,District 99 Early Childhood Center,Cicero SD 99,Cook,PreK,PK,2019,,,,,41.8294359,-87.7578182
60161000020000,,Berwyn South SD 100,,,,2019,30.2,23.6,3.9,95.8,,
60161000021002,Heritage Middle School,Berwyn South SD 100,Cook,MIDDLE SCHL, 6 7 8,2019,37.0,26.7,13.9,,41.8434053,-87.7908556
60161000021003,Freedom Middle School,Berwyn South SD 100,Cook,MIDDLE SCHL, 6 7 8,2019,24.7,18.3,14.6,,41.836987,-87.783734
60161000022001,Emerson Elem School,Berwyn South SD 100,Cook,ELEMENTARY, K 1 2 3 4 5,2019,25.8,26.5,10.1,,41.8354896,-87.7963019
60161000022003,Irving Elem School,Berwyn South SD 100,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,27.1,25.9,3.6,,41.828183,-87.795919
60161000022004,Komensky Elem School,Berwyn South SD 100,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,29.3,21.5,7.5,,41.8445798,-87.7818062
60161000022006,Pershing Elem School,Berwyn South SD 100,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,26.4,25.5,6.9,,41.8253531,-87.786945
60161000022007,Piper School,Berwyn South SD 100,Cook,ELEMENTARY, K 1 2 3 4 5,2019,37.4,24.5,8.4,,41.84559,-87.79534
60161000022008,Hiawatha Elem School,Berwyn South SD 100,Cook,ELEMENTARY, K 1 2 3 4 5,2019,33.7,25.9,10.4,,41.8437489,-87.7879226
60161010020000,,Western Springs SD 101,,,,2019,76.8,74.7,19.8,70.0,,
60161010021006,McClure Jr High School,Western Springs SD 101,Cook,MIDDLE SCHL, 6 7 8,2019,81.3,76.1,5.4,,41.804444,-87.898449
60161010022001,Field Park Elem School,Western Springs SD 101,Cook,ELEMENTARY, K 1 2 3 4 5,2019,66.7,72.2,0.9,,41.8115055,-87.8947622
60161010022002,Forest Hills Elem School,Western Springs SD 101,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,84.5,73.6,0.9,,41.7980214,-87.9050052
60161010022005,John Laidlaw Elem School,Western Springs SD 101,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,68.4,73.7,5.8,,41.8146993,-87.9078839
60161020020000,,La Grange SD 102,,,,2019,65.5,55.8,25.9,73.4,,
60161020021004,Park Junior High School,La Grange SD 102,Cook,MIDDLE SCHL, 7 8,2019,82.3,61.6,5.0,,41.820053,-87.880385
60161020022001,Congress Park Elem School,La Grange SD 102,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,39.8,29.9,7.2,,41.8123868,-87.8539435
60161020022002,Cossitt Ave Elem School,La Grange SD 102,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,68.7,62.9,4.2,,41.81281,-87.87173
60161020022003,Forest Road Elem School,La Grange SD 102,Cook,ELEMENTARY, 1 2 3 4 5 6,2019,59.1,50.9,4.5,,41.83142,-87.86756
60161020022007,Ogden Ave Elem School,La Grange SD 102,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,56.2,61.4,5.2,,41.8192106,-87.8768053
60161020022008,Barnsdale Road School,La Grange SD 102,Cook,ELEMENTARY,PK K,2019,,,,,41.832459,-87.866105
60161030020000,,Lyons SD 103,,,,2019,28.2,18.2,5.9,,,
60161030022002,Edison Elem School,Lyons SD 103,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,47.8,33.6,12.6,,41.8169027,-87.7867746
60161030022004,Home Elem School,Lyons SD 103,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,26.8,22.8,19.5,,41.8105631,-87.7974937
60161030022005,Lincoln Elem School,Lyons SD 103,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,21.4,17.0,14.1,,42.877342,-97.4005575
60161030022006,J W Robinson Jr Elem School,Lyons SD 103,Cook,ELEMENTARY, K 1 2 3 4 5,2019,26.4,23.6,17.5,,41.8133716,-87.8163322
60161030022007,Washington Middle School,Lyons SD 103,Cook,ELEMENTARY, 6 7 8,2019,25.8,12.6,19.3,,41.818,-87.8224
60161030022008,Costello School,Lyons SD 103,Cook,ELEMENTARY,PK K 1 2 3 4 5,2019,37.9,25.9,17.5,,41.8067,-87.8283
60161050020000,,La Grange SD 105 South,,,,2019,55.6,45.5,17.6,95.3,,
60161050021001,Wm F Gurrie Middle School,La Grange SD 105 South,Cook,MIDDLE SCHL, 7 8,2019,58.9,45.5,10.9,,41.794708,-87.874288
60161050022002,Hodgkins Elem School,La Grange SD 105 South,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,32.1,28.6,8.7,,41.7711056,-87.8533704
60161050022003,Ideal Elem School,La Grange SD 105 South,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,32.0,26.1,13.0,,41.7841311,-87.8661593
60161050022004,Seventh Ave Elem School,La Grange SD 105 South,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,66.2,51.4,5.3,,41.8005799,-87.8657745
60161050022005,Spring Ave Elem School,La Grange SD 105 South,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,76.3,67.8,2.2,,41.79499,-87.87451
60161060020000,,LaGrange Highlands SD 106,,,,2019,69.8,62.8,16.5,84.8,,
60161060021003,Highlands Middle School,LaGrange Highlands SD 106,Cook,MIDDLE SCHL, 5 6 7 8,2019,70.3,61.1,8.1,,41.781891,-87.892731
60161060022001,Highlands Elem School,LaGrange Highlands SD 106,Cook,ELEMENTARY,PK K 1 2 3 4,2019,69.0,66.5,4.6,,38.733772,-89.66847
60161070020000,,Pleasantdale SD 107,,,,2019,60.2,58.1,31.6,72.6,,
60161070021001,Pleasantdale Middle Sch,Pleasantdale SD 107,Cook,MIDDLE SCHL, 5 6 7 8,2019,61.0,52.8,7.7,,40.8097071,-74.2618861
60161070022002,Pleasantdale Elementary School,Pleasantdale SD 107,Cook,ELEMENTARY,PK K 1 2 3 4,2019,58.4,71.4,10.9,,40.79112,-96.93197
60162000130000,,Oak Park - River Forest SD 200,,,,2019,65.2,58.2,9.0,,,
60162000130001,Oak Park & River Forest High Sch,Oak Park - River Forest SD 200,Cook,HIGH SCHOOL, 9 10 11 12,2019,65.2,58.2,15.4,91.4,41.891842005724,-87.82178597889
60162010170000,,J S Morton HSD 201,,,,2019,14.6,8.2,13.3,85.3,,
60162010170001,J Sterling Morton East High Sch,J S Morton HSD 201,Cook,HIGH SCHOOL, 10 11 12,2019,12.3,6.7,31.3,80.4,41.8464514,-87.7730688
60162010170002,J Sterling Morton West High Sch,J S Morton HSD 201,Cook,HIGH SCHOOL, 9 10 11 12,2019,17.6,10.3,25.2,80.3,41.8463951,-87.7999611
60162010170003,J Sterling Morton Freshman Cntr,J S Morton HSD 201,Cook,HIGH SCHOOL,9,2019,,,17.9,0.0,31.977711512,34.979217692
60162040170000,,Lyons Twp HSD 204,,,,2019,59.2,63.6,23.4,79.6,,
60162040170001,Lyons Twp High Sch,Lyons Twp HSD 204,Cook,HIGH SCHOOL, 9 10 11 12,2019,59.2,63.6,13.4,93.5,41.7751,-87.85962
60162080170000,,Riverside-Brookfield Twp SD 208,,,,2019,53.4,53.4,27.7,,,
60162080170001,Riverside Brookfield Twp HS,Riverside-Brookfield Twp SD 208,Cook,HIGH SCHOOL, 9 10 11 12,2019,53.4,53.4,15.1,93.9,41.82869,-87.83055
60162090170000,,Proviso Twp HSD 209,,,,2019,16.2,13.2,16.7,84.1,,
60162090170001,Proviso East High School,Proviso Twp HSD 209,Cook,HIGH SCHOOL, 9 10 11 12,2019,5.7,2.6,59.1,67.4,41.88031,-87.83312
60162090170002,Proviso West High School,Proviso Twp HSD 209,Cook,HIGH SCHOOL, 9 10 11 12,2019,6.2,3.1,49.2,74.4,41.86781,-87.90006
60162090170003,Proviso Math and Science Academy,Proviso Twp HSD 209,Cook,HIGH SCHOOL, 9 10 11 12,2019,71.5,69.1,10.3,100.0,41.8650805,-87.832567
60162120160000,,Leyden CHSD 212,,,,2019,26.8,24.8,69.6,86.6,,
60162120160001,East Leyden High School,Leyden CHSD 212,Cook,HIGH SCHOOL, 9 10 11 12,2019,29.5,30.6,26.8,84.9,41.94224,-87.86703
60162120160002,West Leyden High School,Leyden CHSD 212,Cook,HIGH SCHOOL, 9 10 11 12,2019,23.7,18.2,20.4,83.5,41.927116,-87.90543
60162340160000,,Ridgewood CHSD 234,,,,2019,31.0,20.0,2.1,,,
60162340160001,Ridgewood Comm High School,Ridgewood CHSD 234,Cook,HIGH SCHOOL, 9 10 11 12,2019,31.0,20.0,18.4,94.5,41.53559,-88.04034
60164010260000,,Elmwood Park CUSD 401,,,,2019,40.2,28.6,17.2,96.3,,
60164010260001,Elmwood Park High School,Elmwood Park CUSD 401,Cook,HIGH SCHOOL, 9 10 11 12,2019,26.9,31.6,25.7,90.5,41.9216975,-87.8303524
60164010261001,Elm Middle School,Elmwood Park CUSD 401,Cook,MIDDLE SCHL, 7 8,2019,49.3,32.8,14.3,,41.9132673,-87.8162921
60164010262003,Elmwood Elem School,Elmwood Park CUSD 401,Cook,ELEMENTARY, 1 2 3 4 5 6,2019,42.9,33.8,11.9,,41.922466,-87.815455
60164010262004,John Mills Elem School,Elmwood Park CUSD 401,Cook,ELEMENTARY, 1 2 3 4 5 6,2019,35.6,18.4,14.6,,41.9319507,-87.8164997
60164010262005,Early Childhood Center,Elmwood Park CUSD 401,Cook,ELEMENTARY,PK K,2019,,,,,42.031506,-87.751317
70161040020000,,Summit SD 104,,,,2019,27.9,19.3,9.6,,,
70161040021001,Heritage Middle School,Summit SD 104,Cook,MIDDLE SCHL, 6 7 8,2019,31.9,16.1,5.0,,41.782877,-87.805035
70161040022001,Dr Donald Wharton Elem School,Summit SD 104,Cook,ELEMENTARY,5,2019,30.3,22.9,2.1,,41.7746814,-87.8099617
70161040022003,Otis P Graves Elem School,Summit SD 104,Cook,ELEMENTARY,PK K 1 2 3 4,2019,20.9,20.9,4.1,,41.782749,-87.804792
70161040022004,W W Walker Elem School,Summit SD 104,Cook,ELEMENTARY, K 1 2 3 4,2019,16.8,22.1,10.5,,41.7707511,-87.8148262
70161040022005,Walsh Elem School,Summit SD 104,Cook,ELEMENTARY, K 1 2 3 4,2019,20.0,25.3,7.3,,41.7884729,-87.8091543
70161080020000,,Willow Springs SD 108,,,,2019,38.0,27.2,11.8,92.0,,
70161080022001,Willow Springs Elem School,Willow Springs SD 108,Cook,ELEMENTARY, K 1 2 3 4 5 6 7 8,2019,38.0,27.2,11.9,,35.593013,-78.727922
70161090020000,,Indian Springs SD 109,,,,2019,45.4,33.5,9.1,83.9,,
70161090021006,Geo T Wilkins Jr High School,Indian Springs SD 109,Cook,MIDDLE SCHL, 7 8,2019,46.6,38.8,16.1,,41.744827,-87.822637
70161090022001,Bridgeview Elem School,Indian Springs SD 109,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,42.9,26.9,7.5,,30.761075,-88.1587739
70161090022002,Frank A Brodnicki Elem School,Indian Springs SD 109,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,53.3,39.1,10.4,,41.7535896,-87.8360775
70161090022004,Robina Lyle Elementary School,Indian Springs SD 109,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,41.0,34.7,13.4,,41.7545116,-87.814977
70161090022006,George T Wilkins Elem School,Indian Springs SD 109,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,38.4,21.1,14.3,,41.181148,-89.360367
70161090023001,Gladness V Player Early Childhood Center,Indian Springs SD 109,Cook,PreK,PK,2019,,,,,41.73544,-87.819577
70161100020000,,Central Stickney SD 110,,,,2019,34.9,29.1,15.0,90.4,,
70161100022002,Charles J Sahs Elem School,Central Stickney SD 110,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2019,34.9,29.1,3.9,,41.80142,-87.757
70161110020000,,Burbank SD 111,,,,2019,32.0,25.3,17.9,,,
70161110021001,Liberty Junior High School,Burbank SD 111,Cook,MIDDLE SCHL, 7 8,2019,30.4,22.0,13.0,,41.7458853,-87.7681614
70161110022001,Luther Burbank Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,25.3,16.3,11.5,,41.7425487,-87.7571423
70161110022002,Richard Byrd Elementary School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,28.4,25.9,13.8,,41.7425588,-87.7458097
70161110022005,J B Kennedy Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,34.3,36.5,5.4,,41.75309,-87.762
70161110022006,Maddock Elementary School,Burbank SD 111,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2019,35.4,20.2,11.8,,41.74142,-87.79505
70161110022007,F B Mccord Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,25.6,29.2,10.3,,41.73809,-87.78533
70161110022010,Edward J Tobin Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,42.6,38.1,4.1,,41.73698,-87.77894
70161110022011,Harry E Fry School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5 6,2019,39.4,28.1,8.5,,41.7494513,-87.7772216
07016113A020000,,Lemont-Bromberek CSD 113A,,,,2019,53.2,50.6,,90.5,,
07016113A021002,Old Quarry Middle Sch,Lemont-Bromberek CSD 113A,Cook,MIDDLE SCHL, 6 7 8,2019,56.0,47.5,8.6,,41.6545183,-88.0142596
07016113A022002,Oakwood School,Lemont-Bromberek CSD 113A,Cook,ELEMENTARY,PK K 1 2,2019,,,4.4,,41.67288171671,-88.00259008445
07016113A022004,River Valley School,Lemont-Bromberek CSD 113A,Cook,ELEMENTARY, 3 4 5,2019,49.9,54.2,4.7,,41.658359,-87.997079
70161170020000,,North Palos SD 117,,,,2019,64.6,60.5,4.0,,,
70161170021001,H H Conrady Jr High School,North Palos SD 117,Cook,MIDDLE SCHL, 6 7 8,2019,65.3,59.1,14.9,,41.8668245,-88.0923836
70161170022002,Dorn Primary Center,North Palos SD 117,Cook,ELEMENTARY,PK K 1,2019,,,5.6,,41.72448,-87.8145
70161170022003,Glen Oaks Elem School,North Palos SD 117,Cook,ELEMENTARY, 2 3 4 5,2019,62.6,58.5,7.4,,41.7261727,-87.8366612
70161170022004,Oak Ridge Elem School,North Palos SD 117,Cook,ELEMENTARY, 2 3 4 5,2019,65.1,65.2,10.1,,36.017715727116,-84.283995716626
