school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr
50160290022001,Middlefork Primary School,Sunset Ridge SD 29,Cook,Elementary School,K - 3,2024,54.5,65.2,4.6,
50160290022002,Sunset Ridge Elem School,Sunset Ridge SD 29,Cook,Elementary School,8-Apr,2024,88.4,77,6.8,
50160300020000,,Northbrook/Glenview SD 30,Cook,, P - 7 8,2024,81.1,81,7.4,
50160300021001,Maple School,Northbrook/Glenview SD 30,Cook,Middle/Junior High School,8-Jun,2024,87.9,82.2,10.4,
50160300022002,Willowbrook Elem School,Northbrook/Glenview SD 30,Cook,Elementary School,PK - 5,2024,68.5,76.4,4,
50160300022003,Wescott Elementary School,Northbrook/Glenview SD 30,Cook,Elementary School,K - 5,2024,77.8,82,7,
50160310020000,,West Northfield SD 31,Cook,, P - 7 8,2024,63.9,55.6,11.2,
50160310021001,Field School,West Northfield SD 31,Cook,Middle/Junior High School,8-Jun,2024,71.5,56.4,9.3,
50160310022002,Henry Winkelman Elem School,West Northfield SD 31,Cook,Elementary School,PK - 5,2024,56.1,54.8,12.2,
50160340040000,,Glenview CCSD 34,Cook,, P - 7 8,2024,64.1,57.4,10.7,
50160340041006,Attea Middle School,Glenview CCSD 34,Cook,Middle/Junior High School,8-Jun,2024,67.1,57.8,12.3,
50160340041007,Springman Middle School,Glenview CCSD 34,Cook,Middle/Junior High School,8-Jun,2024,65.5,58.3,10.3,
50160340042001,Glen Grove Elem School,Glenview CCSD 34,Cook,Elementary School,5-Mar,2024,69.9,62.9,6.6,
50160340042002,Henking Elem School,Glenview CCSD 34,Cook,Elementary School,PK - 2,2024,,,13,
50160340042003,Hoffman Elem School,Glenview CCSD 34,Cook,Elementary School,5-Mar,2024,56.5,46.8,8.9,
50160340042004,Lyon Elem School,Glenview CCSD 34,Cook,Elementary School,PK - 2,2024,,,11.5,
50160340042005,Pleasant Ridge Elem School,Glenview CCSD 34,Cook,Elementary School,5-Mar,2024,59.3,60.9,8.1,
50160340042008,Westbrook Elementary School,Glenview CCSD 34,Cook,Elementary School,PK - 2,2024,,,14.2,
50160350020000,,Glencoe SD 35,Cook,, K - 7 8,2024,74,74.1,9.9,
50160350021001,Central School,Glencoe SD 35,Cook,Middle/Junior High School,8-May,2024,76.9,75.7,12.8,
50160350022001,West School,Glencoe SD 35,Cook,Elementary School,4-Mar,2024,67.2,70.4,8.4,
50160350022002,South Elem School,Glencoe SD 35,Cook,Elementary School,PK - 2,2024,,,6.3,
50160360020000,,Winnetka SD 36,Cook,, P - 7 8,2024,72.1,71.8,7.6,
50160360021005,Carleton W Washburne School,Winnetka SD 36,Cook,Middle/Junior High School,8-Jul,2024,71.1,72,12.3,
50160360022001,Crow Island Elem School,Winnetka SD 36,Cook,Elementary School,K - 4,2024,68,77.6,6.5,
50160360022002,Greeley Elem School,Winnetka SD 36,Cook,Elementary School,K - 4,2024,68,74.4,5.3,
50160360022003,Hubbard Woods Elem School,Winnetka SD 36,Cook,Elementary School,K - 4,2024,74.6,72.6,3.8,
50160360022004,The Skokie School,Winnetka SD 36,Cook,Elementary School,6-May,2024,74.9,68.4,9.7,
50160370020000,,Avoca SD 37,Cook,, P - 7 8,2024,76.5,65.3,10.7,
50160370021001,Marie Murphy School,Avoca SD 37,Cook,Middle/Junior High School,PK - 8,2024,82.2,65.5,11,
50160370022003,Avoca West Elem School,Avoca SD 37,Cook,Elementary School,K - 5,2024,70,65.1,10.5,
50160380020000,,Kenilworth SD 38,Cook,, P - 7 8,2024,74.1,66.7,5.7,
50160380022001,The Joseph Sears School,Kenilworth SD 38,Cook,Elementary School,PK - 8,2024,74.1,66.7,5.7,
50160390020000,,Wilmette SD 39,Cook,, P - 7 8,2024,77.4,63.8,5.3,
50160390021008,Wilmette Junior High School,Wilmette SD 39,Cook,Middle/Junior High School,8-Jul,2024,80.8,62.2,8.3,
50160390022002,Central Elem School,Wilmette SD 39,Cook,Elementary School,K - 4,2024,69,67.9,2.4,
50160390022003,Harper Elem School,Wilmette SD 39,Cook,Elementary School,K - 4,2024,75.7,59.5,,
50160390022005,McKenzie Elem School,Wilmette SD 39,Cook,Elementary School,K - 4,2024,72.2,64.6,3.7,
50160390022006,Romona Elem School,Wilmette SD 39,Cook,Elementary School,PK - 4,2024,73,69.8,5.8,
50160390022007,Highcrest Middle School,Wilmette SD 39,Cook,Elementary School,6-May,2024,79.1,63.6,6.4,
50160540040000,,Schaumburg CCSD 54,Cook,, P - 7 8,2024,57.1,44.5,20,
50160540041001,Jane Addams JHS,Schaumburg CCSD 54,Cook,Middle/Junior High School,8-Apr,2024,70.1,45.9,19.5,
50160540041012,Robert Frost JHS,Schaumburg CCSD 54,Cook,Middle/Junior High School,8-Jul,2024,64.2,49.6,16.9,
50160540041018,Dwight D Eisenhower JHS,Schaumburg CCSD 54,Cook,Middle/Junior High School,8-Jul,2024,65.2,36.3,26.6,
50160540041019,Margaret Mead JHS,Schaumburg CCSD 54,Cook,Middle/Junior High School,8-Jul,2024,75.6,52.4,22.9,
50160540041020,Helen Keller JHS,Schaumburg CCSD 54,Cook,Middle/Junior High School,8-Jun,2024,59.9,42.3,21.8,
50160540042002,Buzz Aldrin Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,46.1,38.6,22,
50160540042003,Neil Armstrong Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,46.3,45.3,22.5,
50160540042005,Campanelli Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,64.6,56.3,13.5,
50160540042006,Winston Churchill Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,44.6,36,18.4,
50160540042007,Michael Collins Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,57.1,55.2,13.6,
50160540042008,Everett Dirksen Elementary Sch,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,48,47.4,19.8,
50160540042009,Thomas Dooley Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,71.8,64.3,12,
50160540042010,Fairview Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,59.3,51.7,17.3,
50160540042011,Anne Fox Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,58,40.3,28,
50160540042013,Hanover Highlands Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,45.7,35.1,23.8,
50160540042015,Nathan Hale Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,52.5,41.4,16.7,
50160540042018,Lakeview Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,46.4,33,28.5,
50160540042019,MacArthur International Spanish Academy,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,39.8,34.8,16.6,
50160540042022,John Muir Literacy Academy,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,44.3,30.6,29.3,
50160540042023,Adolph Link Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,56.8,50,13.1,
50160540042026,Albert Einstein Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,42.1,27.4,27.7,
50160540042027,Hoover Math and Science Academy,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,64.8,52.5,18.4,
50160540042028,Adlai Stevenson Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,43.2,32.6,26.7,
50160540042029,Frederick Nerge Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,54,47,18.1,
50160540042030,Enders-Salk Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,53.1,48.6,22,
50160540042031,Elizabeth Blackwell Elem School,Schaumburg CCSD 54,Cook,Elementary School,K - 6,2024,45,39,16.6,
50160540042032,Lincoln Prairie School,Schaumburg CCSD 54,Cook,Elementary School,K - 8,2024,59,48.3,11.6,
50160540043111,The District 54 Early Learning Center,Schaumburg CCSD 54,Cook,Special School,PK - PK,2024,,,,
50160570020000,,Mount Prospect SD 57,Cook,, P - 7 8,2024,55.2,47.2,11.3,
50160570021004,Lincoln Middle School,Mount Prospect SD 57,Cook,Middle/Junior High School,8-Jun,2024,53.6,47.4,12.9,
50160570022002,Fairview Elem School,Mount Prospect SD 57,Cook,Elementary School,5-Feb,2024,52.1,44.1,9,
50160570022005,Lions Park Elem School,Mount Prospect SD 57,Cook,Elementary School,5-Feb,2024,61.6,49.9,10,
50160570022008,Westbrook Early Learning Cntr,Mount Prospect SD 57,Cook,Elementary School,PK - 1,2024,,,12.8,
50160590040000,,Comm Cons SD 59,Cook,, P - 7 8,2024,36.6,29.5,23.8,
50160590041010,Grove Jr High School,Comm Cons SD 59,Cook,Middle/Junior High School,8-Jun,2024,37.3,23.5,23.6,
50160590041012,Holmes Jr High School,Comm Cons SD 59,Cook,Middle/Junior High School,8-Jun,2024,38.1,28,28.8,
50160590041016,Friendship Jr High School,Comm Cons SD 59,Cook,Middle/Junior High School,8-Jun,2024,47.3,33,20.6,
50160590042001,Brentwood Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,30.3,27.9,24.6,
50160590042002,Adm Richard E Byrd Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,20.5,21.8,29.6,
50160590042003,Clearmont Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,40,43.5,25.5,
50160590042006,Devonshire School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,42.6,36.4,19.6,
50160590042008,Forest View Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,50.3,43.8,21.5,
50160590042009,Robert Frost Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,28.1,31.7,17.5,
50160590042014,John Jay Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,15.7,13.9,36.4,
50160590042016,Juliette Low Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,33.1,27.3,22.1,
50160590042018,Rupley Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,16.9,18.5,33.5,
50160590042019,Salt Creek Elem School,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,29,26.1,16,
50160590042020,Ridge Family Center for Learning,Comm Cons SD 59,Cook,Elementary School,K - 5,2024,56.1,57.9,14.2,
50160590043002,The Early Learning Center,Comm Cons SD 59,Cook,Special School,PK - PK,2024,,,,
50160620040000,,CCSD 62,Cook,, P - 7 8,2024,50.5,37.1,21.9,
50160620041001,Algonquin Middle School,CCSD 62,Cook,Middle/Junior High School,8-Jun,2024,53,38.4,19.9,
50160620041003,Chippewa Middle School,CCSD 62,Cook,Middle/Junior High School,8-Jun,2024,53.2,30.7,25.1,
50160620042001,Iroquois Community School,CCSD 62,Cook,Elementary School,K - 8,2024,68.2,49.8,8,
50160620042002,Central Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,42.1,33.3,15.8,
50160620042004,Cumberland Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,63,52.6,19.4,
50160620042005,Forest Elem School,CCSD 62,Cook,Elementary School,PK - 5,2024,65.2,47.8,13.4,
50160620042008,North Elementary School,CCSD 62,Cook,Elementary School,K - 5,2024,23.1,20.5,38.4,
50160620042009,Orchard Place Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,19.2,24.2,24.2,
50160620042010,Plainfield Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,48.7,36.5,22.5,
50160620042011,South Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,42.7,36.6,27.6,
50160620042012,Terrace Elem School,CCSD 62,Cook,Elementary School,K - 5,2024,58.5,53.4,13.7,
50160630020000,,East Maine SD 63,Cook,, P - 7 8,2024,40.4,27.7,26.7,
50160630021003,Gemini Middle School,East Maine SD 63,Cook,Middle/Junior High School,8-Jun,2024,50.7,28.7,22.3,
50160630022006,V H Nelson Elem School,East Maine SD 63,Cook,Elementary School,K - 5,2024,23.5,21.9,24,
50160630022009,Mark Twain Elem School,East Maine SD 63,Cook,Elementary School,K - 5,2024,25.5,28.7,34.8,
50160630022010,Washington Elem School,East Maine SD 63,Cook,Elementary School,K - 5,2024,40.1,22.8,24,
50160630022011,Melzer School,East Maine SD 63,Cook,Elementary School,K - 5,2024,40.5,39.4,20.7,
50160630022012,Apollo Elem School,East Maine SD 63,Cook,Elementary School,K - 5,2024,22.7,21,36.8,
50160630023001,Early Learning Center,East Maine SD 63,Cook,Special School,PK - PK,2024,,,,
50160640040000,,Park Ridge CCSD 64,Cook,, P - 7 8,2024,64.8,52.2,8.5,
50160640041006,Emerson Middle School,Park Ridge CCSD 64,Cook,Middle/Junior High School,8-Jun,2024,66.7,47.4,8.1,
50160640041007,Lincoln Middle School,Park Ridge CCSD 64,Cook,Middle/Junior High School,8-Jun,2024,65.7,48.4,7.7,
50160640042001,George B Carpenter Elem School,Park Ridge CCSD 64,Cook,Elementary School,K - 5,2024,75.6,71.4,4.8,
50160640042004,Eugene Field Elem School,Park Ridge CCSD 64,Cook,Elementary School,K - 5,2024,64.5,58.7,8.7,
50160640042005,Franklin Elementary School,Park Ridge CCSD 64,Cook,Elementary School,K - 5,2024,59.3,54.9,13.5,
50160640042011,Theodore Roosevelt Elem School,Park Ridge CCSD 64,Cook,Elementary School,K - 5,2024,56.3,50.4,9.4,
50160640042012,George Washington Elem School,Park Ridge CCSD 64,Cook,Elementary School,K - 5,2024,64.8,53.8,7.2,
50160640043001,Jefferson School,Park Ridge CCSD 64,Cook,Special School,PK - PK,2024,,,,
50160650040000,,Evanston CCSD 65,Cook,, P - 7 8,2024,53.1,42.4,18.9,
50160650041002,Chute Middle School,Evanston CCSD 65,Cook,Middle/Junior High School,8-Jun,2024,57.8,30.4,21.1,
50160650041007,Haven Middle School,Evanston CCSD 65,Cook,Middle/Junior High School,8-Jun,2024,60,45.4,20,
50160650041012,Nichols Middle School,Evanston CCSD 65,Cook,Middle/Junior High School,8-Jun,2024,58.1,46.5,22.2,
50160650042004,Dawes Elementary School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,53.5,42.8,15,
50160650042005,Dewey Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,52.4,54.2,17.4,
50160650042009,Lincoln Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,53.2,48.1,18.3,
50160650042010,Lincolnwood Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,51.6,54.4,20.4,
50160650042014,Oakton Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,36.1,28.4,22.3,
50160650042015,Orrington Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,57.8,54.1,10.7,
50160650042019,Walker Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,46.8,47,19.9,
50160650042020,Washington Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,46.3,44.7,14.9,
50160650042021,Willard Elem School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,48.2,46.1,13.9,
50160650042022,Dr ML King Jr Literary & Fine Arts Sch,Evanston CCSD 65,Cook,Elementary School,K - 8,2024,50.4,33.3,18,
50160650042023,Kingsley Elementary School,Evanston CCSD 65,Cook,Elementary School,K - 5,2024,51.6,53.5,19.7,
50160650042024,Dr Bessie Rhodes Sch Global Studies,Evanston CCSD 65,Cook,Elementary School,K - 8,2024,33.3,20.4,25.1,
50160650043020,Joseph E Hill Education Center,Evanston CCSD 65,Cook,Special School,PK - PK,2024,,,,
50160670020000,,Golf ESD 67,Cook,, P - 7 8,2024,53.7,48.4,17.7,
50160670021002,Golf Middle School,Golf ESD 67,Cook,Middle/Junior High School,8-May,2024,57,48.1,16.9,
50160670022003,Hynes Elem School,Golf ESD 67,Cook,Elementary School,PK - 4,2024,44.9,49.2,18.6,
50160680020000,,Skokie SD 68,Cook,, P - 7 8,2024,36.9,29.6,15.4,
50160680021002,Old Orchard Jr High School,Skokie SD 68,Cook,Middle/Junior High School,PK - 8,2024,37.3,27.5,12.5,
50160680022001,Devonshire Elem School,Skokie SD 68,Cook,Elementary School,K - 5,2024,34.4,28,20.4,
50160680022004,Jane Stenson School,Skokie SD 68,Cook,Elementary School,K - 5,2024,34.8,34.8,20.9,
50160680022005,Highland Elementary School,Skokie SD 68,Cook,Elementary School,K - 5,2024,40.2,32.4,7.3,
50160690020000,,Skokie SD 69,Cook,, P - 7 8,2024,31.2,25.4,25.8,
50160690021003,Lincoln Jr High School,Skokie SD 69,Cook,Middle/Junior High School,PK - 8,2024,32.6,25.7,23.5,
50160690022001,Thomas Edison Elem School,Skokie SD 69,Cook,Elementary School,PK - 5,2024,29.9,25.1,22.6,
50160690022004,Madison Elem School,Skokie SD 69,Cook,Elementary School,PK - 2,2024,,,31.3,
50160700020000,,Morton Grove SD 70,Cook,, P - 7 8,2024,60.9,54.9,14.9,
50160700022003,Park View Elem School,Morton Grove SD 70,Cook,Elementary School,PK - 8,2024,60.9,54.9,14.9,
50160710020000,,Niles ESD 71,Cook,, P - 7 8,2024,51.9,27.8,13.9,
50160710022001,Clarence E Culver School,Niles ESD 71,Cook,Elementary School,PK - 8,2024,51.9,27.8,13.9,
50160720020000,,Fairview SD 72,Cook,, K - 7 8,2024,67.1,43.2,14.6,
50160720022002,Fairview South Elementary School,Fairview SD 72,Cook,Elementary School,K - 8,2024,67.1,43.2,14.6,
50160730020000,,East Prairie SD 73,Cook,, P - 7 8,2024,64.9,42,11.8,
50160730022001,East Prairie Elem School,East Prairie SD 73,Cook,Elementary School,PK - 8,2024,64.9,42,11.8,
50160735020000,,Skokie SD 73-5,Cook,, P - 7 8,2024,60.2,33.4,13.2,
50160735021003,Oliver McCracken Middle School,Skokie SD 73-5,Cook,Middle/Junior High School,8-Jun,2024,71.3,30,11.7,
50160735022002,John Middleton Elem School,Skokie SD 73-5,Cook,Elementary School,5-Jan,2024,48.3,37,12.8,
50160735022003,Elizabeth Meyer School,Skokie SD 73-5,Cook,Elementary School,PK - K,2024,,,20.4,
50160740020000,,Lincolnwood SD 74,Cook,, P - 7 8,2024,58.5,30.1,20.3,
50160740021001,Lincoln Hall Middle School,Lincolnwood SD 74,Cook,Middle/Junior High School,8-Jun,2024,65,30.7,18.4,
50160740022003,Rutledge Hall Elem School,Lincolnwood SD 74,Cook,Elementary School,5-Mar,2024,51.1,29.4,21.2,
50160740022004,Todd Hall Elem School,Lincolnwood SD 74,Cook,Elementary School,PK - 2,2024,,,21.5,
50162020170000,,Evanston Twp HSD 202,Cook,, 9 - 12,2024,53.2,44.2,20.9,93.2
50162020170001,Evanston Twp High School,Evanston Twp HSD 202,Cook,High School,12-Sep,2024,53.2,44.2,20.9,93.2
50162030170000,,New Trier Twp HSD 203,Cook,, 9 - 12,2024,76.7,69.9,14.5,97.7
50162030170001,New Trier Township H S Winnetka,New Trier Twp HSD 203,Cook,High School,12-Oct,2024,76.6,70,16.9,97.7
50162030170002,New Trier Township H S Northfield,New Trier Twp HSD 203,Cook,High School,9-Sep,2024,,,7.3,
50162070170000,,Maine Township HSD 207,Cook,, 9 - 12,2024,42.2,32.5,30.3,90
50162070170001,Maine East High School,Maine Township HSD 207,Cook,High School,12-Sep,2024,34.4,23.8,35.1,88.7
50162070170003,Maine South High School,Maine Township HSD 207,Cook,High School,12-Sep,2024,56.6,45.3,23.6,95.8
50162070170004,Maine West High School,Maine Township HSD 207,Cook,High School,12-Sep,2024,29.8,23,34.3,84
50162110170000,,Township HSD 211,Cook,, 9 - 12,2024,43.8,44.8,18.3,93.3
50162110170001,J B Conant High School,Township HSD 211,Cook,High School,12-Sep,2024,47.5,53.3,15.3,95.6
50162110170002,Wm Fremd High School,Township HSD 211,Cook,High School,12-Sep,2024,60.2,61.1,11.3,95.8
50162110170003,Palatine High School,Township HSD 211,Cook,High School,12-Sep,2024,29.4,27.5,28.9,89
50162110170004,Schaumburg High School,Township HSD 211,Cook,High School,12-Sep,2024,44.5,49.5,16.7,93.4
50162110170006,Hoffman Estates High School,Township HSD 211,Cook,High School,12-Sep,2024,36.8,31.3,20,92.7
50162140170000,,Township HSD 214,Cook,, 9 - 12,2024,43.1,39.3,27,91.9
50162140170002,Elk Grove High School,Township HSD 214,Cook,High School,12-Sep,2024,28,22.6,32.6,91.1
50162140170004,John Hersey High School,Township HSD 214,Cook,High School,12-Sep,2024,60,55.9,16.8,96.4
50162140170005,Prospect High School,Township HSD 214,Cook,High School,12-Sep,2024,58,52.1,13.8,95.9
50162140170006,Wheeling High School,Township HSD 214,Cook,High School,12-Sep,2024,28,26.2,36.6,86.1
50162140170007,Rolling Meadows High School,Township HSD 214,Cook,High School,12-Sep,2024,42,35.4,35.5,88.6
